account_id,entity_id,account_number,program_id,available_balance,bank_code
a1014d07-ccad-c214-7a3b-13fa8eef88dd,cd980c39-a869-ba6e-5f04-1d20fd85b878,59068441110037,46,69639296.97,CNRB
f0558c35-d791-e8d2-ed3a-46f02b83b65d,64c4f732-ba93-58e2-177b-0720a6a48572,65792438216569,46,36181176.83,RATN
6e8d71dd-b067-e1c2-1fc5-107b3a0afe0d,64c4f732-ba93-58e2-177b-0720a6a48572,72705245074709,4,16491630.44,RATN
583a6298-5488-1275-4205-577fd1775908,64c4f732-ba93-58e2-177b-0720a6a48572,87306962472408,46,34952555.44,TMBL
fe9b1fa0-f3f1-da68-1853-cbd64da6faae,64c4f732-ba93-58e2-177b-0720a6a48572,21006058348253,46,-21670034.01,RATN
8e97ab34-afa0-f6d8-b163-a315958ba68e,64c4f732-ba93-58e2-177b-0720a6a48572,93356397664737,21,-1129238.41,RATN
9d56b079-a555-bd29-a4dd-d1e251085b26,64c4f732-ba93-58e2-177b-0720a6a48572,12341566319641,21,-27965228.85,RATN
4bda4ae6-db3d-a95b-fcc0-851543716a0d,d4061611-6b29-e9e1-c52f-4f46243fa0ce,85257977586199,46,-44949704.43,RATN
3726de41-e1a7-f72b-8ad5-1fac2a80511a,d4061611-6b29-e9e1-c52f-4f46243fa0ce,16906638390372,21,18341960.47,RATN
2b7802d6-13e7-1311-268d-9bfeedfa32bf,d4061611-6b29-e9e1-c52f-4f46243fa0ce,27516539044443,21,12420532.26,CNRB
393b29f3-e1ad-18ec-736c-f9e9f0a7eef7,d4061611-6b29-e9e1-c52f-4f46243fa0ce,10350473174301,21,32506099.38,CNRB
31f7adcb-c3d8-a3b0-16a1-88531d7cd54b,5167dd51-ebef-83f7-2efc-089f80be32e0,50073103498243,46,26844473.24,AUBL
bf291384-34de-9f3c-abc0-e3b35a6ea21b,fc032076-c639-eda6-605a-3b5972c03979,40092330404565,46,14705770.85,ICIC
0ed5818f-4ec3-29fc-ac98-0e5e90594956,fc032076-c639-eda6-605a-3b5972c03979,24939362033832,4,27264666.63,ICIC
a11f5731-c0ae-aa51-db8e-fd58621f0b2c,fc032076-c639-eda6-605a-3b5972c03979,50598114472351,21,3292676.15,ICIC
f304e67b-3774-9031-56f8-ef60b8961d21,8128a1a7-3550-d6d1-fae3-0fadd7cb63fb,46213379485496,46,21515655.81,SBIN
c3fb418f-73d1-777d-4f64-1f7f429e6f77,8128a1a7-3550-d6d1-fae3-0fadd7cb63fb,79089492942886,4,-24045776.11,SBIN
67231e36-b05b-d878-123d-13fc0f10b29f,bc6b5ecb-abd5-d268-978a-e731647fa53f,90381727546302,46,19788237.03,HDFC
0f3501c2-a686-7bd3-6a47-72e656415d4f,e00052ea-bb04-5089-7564-3af2541ea6d7,68731052659037,46,31736707.41,HDFC
d588f260-e8e8-6e74-79ad-a104990d17ce,caeb3127-5569-48bc-8b02-e285147e1c1f,21196934985387,46,-21787257.12,SBIN
00ce5b6b-1c8d-afa8-c125-ccae2e3e5ca2,caeb3127-5569-48bc-8b02-e285147e1c1f,36585171523886,4,7073283.96,SBIN
ae6b9bbb-4b86-60fd-c0f7-1d81d0dee6ed,d9e3c325-bcfc-ba55-c8b9-876ed5e07afa,92198646714905,21,-19944100.39,CNRB
abc35166-fc21-0d37-23e7-98250322bd13,8958f429-e5fb-599c-4125-b7c5c15d5175,17986104370710,21,-16060267.86,HDFC
